"Date","Code","Country.Name","Continent","Continent.Sub.Region","Ethnic.Cultural.Region","Income.Group","Democracy.Status","Annual.Inflation..","Inflation.Volatility","X1.year.ahead.Inflation.forecast..","X2.year.ahead.Inflation.forecast..","GDP","current.USD..billions.","Real.GDP.Growth","y.o.y..","X1.year.ahead.GDP.growth.forecast..","X2.year.ahead.GDP.growth.forecast..","GDP.per.capita","current.USD..thousands.","GDP.per.capita.growth","y.o.y...1","General.Government.Debt","X..GDP","Country.credit.rating","X0...100..best.","Current.Account.Balance","X3.Year.Average....GDP.","Imports","X..of.GDP","Exports","X..of.GDP.1","Minerals.and.Metals....total.exports.","Total.Population..Millions.","Life.expectancy","years","Age.dependency.ratio","old....working.age.pop.","Age.dependency.ratio.1","young....working.age.pop.","Adult.literacy.rate","X.","Primary.education.enrollment","net..","Secondary.education.enrollment....of.24..population.","Tertiary.education.enrollment..per.100","X000.","Emigration.of.tertiary.educated","X..of.univ.educated","Employment.to.Working.Age.Population","Seismic.Activity","X..of.Population.Affected..Time.Weighted.Cumulative.Sum.","Storm","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..1","Flood","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..2","Droughts","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..3","Extreme.Temperature","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..4","Wildfires","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..5"
"01-01-2007","GUY","Guyana","South America","Northern South America","Anglosaxon Sphere","lower middle income","democratic rule",9.3,1.9,8.4,8.4,1.5,5.1,3.4,3.4,1.9,10.6,93.1,25,-10.6,111.7,32.4,26.5,0.7,67.9,7.7,48.6,93,97,15.7,981.4,89.2,56.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","HKG","Hong Kong SAR","Asia","Eastern Asia","East Asian Sphere","high income","autocratic rule",2,1.2,3.9,3.9,189.9,7,3.3,3.3,27.8,6.5,33,82.1,10,201.6,205.5,4.4,6.8,82.5,18.7,15.3,97,87.9,26.8,2262.6,7.9,67.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","HND","Honduras","North America","Central America","Latin American Sphere","lower middle income","democratic rule",5.6,1.6,8.4,8.4,10.9,6.6,3.4,3.4,1.6,9.8,31.7,32.7,-4.7,81.6,56.1,9.2,7,72.6,6.4,60.1,83.6,96.4,8,1871.4,24.8,63.8,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","HRV","Croatia","Europe","Southern Europe","East European Sphere","upper middle income","autocratic rule",1.7,0.8,5.7,5.7,49.1,4.9,3,3,11.1,10.7,35.4,55.8,-5.3,57.3,42.7,17.1,4.4,76.7,25.2,21.7,98.7,90.4,19.3,3107.6,24.6,59.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","HTI","Haiti","North America","Caribbean","Latin American Sphere","low income","democratic rule",9.6,5.2,8.4,8.4,4.8,2.3,3.4,3.4,0.5,9.2,39,59.2,-0.5,59.6,14.5,28.8,9.5,61.7,6.6,58.1,61,89.2,19.8,3618.7,83.4,63.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","HUN","Hungary","Europe","Eastern Europe","East European Sphere","upper middle income","democratic rule",7.8,1.8,3,3,112.8,3.9,0.1,0.1,11.2,2.6,65.9,57.6,-7.3,79.9,77.7,2.5,10.1,73.9,25.1,21.9,99,88.4,28.9,4408.7,12.8,58,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","IDN","Indonesia","Asia","Southeastern Asia","Indo-Malay Sphere","lower middle income","democratic rule",6.3,4.7,5.3,5.3,364.4,5.5,6.2,6.2,1.6,26,39,50.1,1.1,28.6,31,37,229.9,71.5,9.6,40.6,92,95.5,13.3,1680.3,2.9,65.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","IND","India","Asia","Southern Asia","Indo-Persian Sphere","low income","democratic rule",6.7,1.4,7.1,7.1,908,9.5,5.8,5.8,0.8,10.5,78.5,62.2,-0.6,30.3,21.1,30.6,1157,64.4,8.5,44.9,62.8,88.7,15.2,1145.9,4.3,61.6,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","IRL","Ireland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",5.2,1,1.3,1.3,222.7,5.3,0.6,0.6,52.7,8.3,24.7,80,-2.6,69,78.9,1.3,4.2,80.3,17.7,31.8,97.6,94.9,17.6,4425.1,33.7,70.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","IRN","Iran","Asia","Southern Asia","Indo-Persian Sphere","lower middle income","autocratic rule",13.1,2.5,5,5,222.1,6.2,3.7,3.7,3.1,16.7,18.1,33.1,6.4,17.5,32.5,85.9,70.6,71.9,7.1,33.6,82.3,90.3,22.1,3420.8,9.2,43.9,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","IRQ","Iraq","Asia","Western Asia","Arabic-Semitic Sphere","lower middle income","autocratic rule",66.4,13.6,5,5,45.1,6.2,3.7,3.7,1.6,39.6,221.2,55,-2.5,48.7,49.6,62.4,28.1,68.5,5.2,63.5,77.6,90.3,9.3,1551.8,10.9,35.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","ISL","Iceland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",6.9,1.9,3.3,3.3,16.7,4.7,3.1,3.1,55.3,0.7,30.1,50.3,-14.1,47.6,32.2,28.4,0.3,82.1,19.3,29.9,97.6,97.5,24.1,5294.3,21,93.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","ISR","Israel","Asia","Western Asia","Arabic-Semitic Sphere","high income","democratic rule",0.1,1.6,2.1,2.1,146.2,5.6,3,3,21.6,6.5,84.7,69.4,2.5,42,42.7,35.1,6.8,81.2,16.5,44.2,97.6,96.9,16.6,4644.2,7.8,59.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","ITA","Italy","Europe","Southern Europe","Roman Sphere","high income","democratic rule",1.7,0.2,1.9,1.9,1865.1,2.2,-1.5,-1.5,31.6,4,106.1,78.5,-1.7,29.3,27.6,4.4,59.1,81.4,31.2,21,98.8,98.7,19.9,3475.7,9.7,59.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","JAM","Jamaica","North America","Caribbean","Anglosaxon Sphere","lower middle income","democratic rule",6.7,3.8,8.4,8.4,11.9,2.9,3.4,3.4,4.4,6.4,117.1,37.1,-1.8,62.2,38.5,19.4,2.7,72.3,12.2,47,85.9,90.3,19,1774.4,84.7,67.9,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","JOR","Jordan","Asia","Western Asia","Arabic-Semitic Sphere","lower middle income","autocratic rule",10.5,2.2,5,5,15.6,8.1,3.7,3.7,2.8,20.8,76.3,45.5,-9.8,94.8,53.9,10.1,5.5,73.1,8.2,58,92.2,89.6,19.1,3928.1,7.4,35,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","JPN","Japan","Asia","Eastern Asia","East Asian Sphere","high income","democratic rule",0.1,0.5,0.3,0.3,4362.6,1.7,1.9,1.9,34.5,-4.2,186,87.3,3.9,17.3,16.2,2.3,126.5,83.2,38.1,21.6,97.6,99.8,21.3,3232.1,1.2,76,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","KAZ","Kazakhstan","Asia","Central Asia","Turkic Sphere","upper middle income","autocratic rule",0.2,0.3,5.7,5.7,81,10.7,3,3,5.3,40.5,6.7,49.8,-1,41,51.2,86.2,15.3,65.4,9.8,35.5,99.7,90.1,28.1,5205,1.2,71.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","KEN","Kenya","Africa","Eastern Africa","African Sphere","low income","democratic rule",-44.6,12.4,6.2,6.2,22.5,6.3,2.6,2.6,0.6,17,46.8,28.6,-7.1,42.6,27.1,10.2,36.5,55.6,4.9,77.7,86.5,75.5,10.8,328.9,38.5,61.8,0,0,0,0.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","KGZ","Kyrgyz Rep.","Asia","Central Asia","Turkic Sphere","low income","autocratic rule",5.9,1.3,5.7,5.7,2.8,3.1,3,3,0.6,14.4,72.5,24.7,-1.8,93.6,41.7,49.1,5.1,68.4,7.5,45.1,99.3,85.9,25.8,4511.2,0.9,65.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","KHM","Cambodia","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",2.5,1.7,3,3,7.3,10.8,5.4,5.4,0.5,14.2,32.7,29.2,-3.7,68.8,68.6,0.4,13.5,62.2,5.9,49.7,77,89.9,9.9,552.1,21.5,84.6,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","KOR","Korea South","Asia","Eastern Asia","East Asian Sphere","high income","democratic rule",1.7,0.7,2.3,2.3,951.8,5.2,2.2,2.2,20.1,12.1,31.1,72.7,2.3,54.1,39.7,7.8,47.3,79.8,16.2,20.7,97.6,97.6,21.8,6768.3,7.9,68,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","KWT","Kuwait","Asia","Western Asia","Arabic-Semitic Sphere","high income","autocratic rule",3.9,1.4,3.6,3.6,101.6,5.3,5,5,43.2,21,10.6,75,33.7,27,65.5,95,2.4,77.9,2.9,35.5,94.5,83.5,24.2,1433.8,7.1,69.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LAO","Laos","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",5.5,2.4,3,3,3.6,8.6,5.4,5.4,0.6,28.8,71.4,38,-3.1,81,40.4,12.7,5.8,65.9,6.2,60.1,72.7,92.2,11.2,970.8,37.2,82.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LBN","Lebanon","Asia","Western Asia","Arabic-Semitic Sphere","upper middle income","autocratic rule",13.9,4.6,5,5,22.4,0.6,3.7,3.7,5.5,1.5,179.9,29.4,-13.1,49.1,21.3,24.7,4.1,72.4,13.5,33,89.6,90.3,17.8,4255.9,43.9,45.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LBR","Liberia","Africa","Western Africa","African Sphere","low income","autocratic rule",7.2,4,6.2,6.2,0.7,7.7,2.6,2.6,0.2,7.1,791.4,28,-31.5,40.5,30.8,49.7,3.3,59.1,5.6,83.2,58.1,62.8,4.9,1623.2,44.3,60.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LBY","Libya","Africa","Northern Africa","Arabic-Semitic Sphere","upper middle income","autocratic rule",5.6,2.6,5,5,56.5,6.5,3.7,3.7,9.6,25.6,0.6,50.9,14.1,39.9,71.3,46.4,5.9,74.5,5.7,40.5,88.4,90.6,20.5,6755.2,4.3,51.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LKA","Sri Lanka","Asia","Southern Asia","Indo-Persian Sphere","lower middle income","democratic rule",13.7,2.4,3,3,28.3,7.7,5.4,5.4,1.4,14.6,91.9,28.9,-3.4,38.8,30.1,5.2,20.1,74.4,12.1,37.1,90.6,96.7,26.2,1235,28.2,60.1,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LSO","Lesotho","Africa","Southern Africa","African Sphere","lower middle income","democratic rule",5.9,1.2,6.2,6.2,1.4,4.4,2.6,2.6,0.7,3.5,62.6,35.3,4,117.2,53.5,0.1,2.1,45.9,8.7,54.4,89.5,72.4,7.1,433.8,4.1,53.7,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LTU","Lithuania","Europe","Northern Europe","Nordic Sphere","upper middle income","democratic rule",3.9,1.4,5.7,5.7,30.1,7.8,3,3,8.9,16.4,17.9,52.7,-7.4,71,59.1,23.9,3.4,72.1,23.8,19.6,99.7,89.4,34.5,5923.1,8.4,64.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LUX","Luxembourg","Europe","Western Europe","German Sphere","high income","democratic rule",2.3,0.4,1.6,1.6,42.6,5,-0.7,-0.7,91.5,10.9,6.7,92.6,10.6,150.7,169.9,5,0.5,79.9,22.5,27,94.5,97,18,579.7,8.6,63.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","LVA","Latvia","Europe","Northern Europe","Nordic Sphere","upper middle income","democratic rule",7.1,0.8,5.7,5.7,19.9,10.5,3,3,8.7,25,9.9,45.1,-12.1,54.9,44.9,6.6,2.3,73,24.5,19.8,99.8,90.1,32.2,5812.1,8.5,70,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MAR","Morocco","Africa","Northern Africa","Arabic-Semitic Sphere","lower middle income","democratic rule",2.7,1.2,5,5,65.6,7.8,3.7,3.7,2.1,9.2,59.4,53.3,1.3,46.2,34.2,11.4,30.7,71.8,9.3,41.3,56.4,88.1,12.5,1271.5,18.6,36.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MDA","Moldova","Europe","Eastern Europe","East European Sphere","lower middle income","democratic rule",12.8,20.9,5.7,5.7,3.4,4.8,3,3,0.9,15.7,31,27.1,-6.2,73.4,45.3,2.6,3.7,68.9,14.7,24.3,98.3,88.8,24.9,4057,4.1,50.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MDG","Madagascar","Africa","Eastern Africa","Indo-Malay Sphere","low income","democratic rule",10.8,7.3,6.2,6.2,5.5,5,2.6,2.6,0.3,6.2,9.9,23.9,-10.4,38.7,29.7,10.2,18.4,61.2,5.6,74.6,70.7,95.9,6,284.1,7.7,89.2,0,0.1,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MEX","Mexico","North America","Central America","Latin American Sphere","upper middle income","democratic rule",4,0.7,3.5,3.5,951.7,5.1,3.1,3.1,8.8,10.8,38.4,66,-0.6,30.5,28,17.5,107.8,76.7,10.3,42.5,92.9,97.7,17.5,2346.3,15.5,62.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MKD","Macedonia, FYR","Europe","Southern Europe","East European Sphere","lower middle income","democratic rule",-1.9,2.3,5.7,5.7,6.9,5,3,3,3.4,20.8,32,42.7,-5.2,70.9,46.6,23.1,2,74.5,16.8,25.9,97,91.8,21.3,2400.4,20.8,40.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MLI","Mali","Africa","Western Africa","African Sphere","low income","democratic rule",2.4,4.6,6.2,6.2,6.1,5.3,2.6,2.6,0.5,8.1,20.3,26.5,-10,37.1,32.1,74.7,13.6,49.2,6.1,97.3,26.2,60.5,4.7,291.9,14.8,49.6,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MLT","Malta","Europe","Southern Europe","Anglosaxon Sphere","high income","democratic rule",1.4,0.8,1.6,1.6,6.4,2.9,-0.7,-0.7,15.5,6.1,64.4,76.8,-7.8,83.9,86.5,1.5,0.4,80,24.2,22.7,92.4,91.2,25.9,2366,58.3,53.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MMR","Myanmar","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",34.6,8.7,3,3,14.5,13.1,5.4,5.4,0.3,20.3,68.8,38,2.9,81,60.9,39.5,46.6,62.7,7.5,39.9,91.9,92.2,12.4,1200.6,3.9,81,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MNG","Mongolia","Asia","Eastern Asia","East Asian Sphere","low income","democratic rule",5.1,18.4,3,3,3.4,8.6,5.4,5.4,1.3,46.2,43,34.5,3.1,65.7,59.4,76.5,2.6,67.3,5.8,39.3,97.3,91.4,23,5441,7.4,58.6,0,0.1,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MOZ","Mozambique","Africa","Eastern Africa","African Sphere","low income","democratic rule",8.2,3.7,6.2,6.2,7.2,8.7,2.6,2.6,0.3,7,53.6,27.4,-9.8,69.1,38.4,73.7,21.3,48.4,5.8,89.2,54,76,2.5,141.3,22.6,83.8,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MRT","Mauritania","Africa","Western Africa","Arabic-Semitic Sphere","low income","autocratic rule",8.5,4.5,6.2,6.2,2.7,11.4,2.6,2.6,0.9,41.5,86.8,19.9,-8.6,64.9,47.8,53.5,3.1,57.3,6.2,71.1,56.8,79.5,5,342.6,8.6,36.4,0,0,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MUS","Mauritius","Africa","Eastern Africa","Indo-Malay Sphere","upper middle income","democratic rule",8.7,2.6,6.2,6.2,6.7,4.5,2.6,2.6,5.3,2.9,51,54.3,-4.5,67.1,61.6,2.2,1.3,72.1,10.9,30.5,87.5,95,22.4,1787.9,56,58.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MWI","Malawi","Africa","Eastern Africa","African Sphere","low income","democratic rule",9.6,2.4,6.2,6.2,3.1,2.1,2.6,2.6,0.2,9.9,32.2,21.4,-3.4,65.4,22.6,0.3,13.2,54.6,5.1,85.6,72.8,91.1,6.5,46.6,20.9,81.2,0,0,0,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","MYS","Malaysia","Asia","Southeastern Asia","Indo-Malay Sphere","upper middle income","autocratic rule",3.2,1,2.2,2.2,157.1,5.6,5,5,5.9,11.7,43.2,70.1,12.7,80.3,116.5,14.5,26.6,74.7,7.8,44.8,92.1,99.9,17.7,2887.5,10.5,63.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NAM","Namibia","Africa","Southern Africa","African Sphere","lower middle income","autocratic rule",6,1.5,6.2,6.2,8,7.1,2.6,2.6,3.8,7.9,23.8,51.8,6.3,61.4,39.9,56.5,2.1,62.1,6.7,53.5,88.2,76.4,12.2,662.1,3.4,51.4,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NER","Niger","Africa","Western Africa","African Sphere","low income","democratic rule",-0.4,4.5,6.2,6.2,3.6,5.8,2.6,2.6,0.3,4.4,15.8,19.7,-24.9,44.3,47.7,50.9,13.5,52.5,5.6,106.1,28.7,66.7,2.3,86.4,5.5,63.9,0,0,0,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NGA","Nigeria","Africa","Western Africa","African Sphere","low income","democratic rule",8,6.6,6.2,6.2,145.4,6.2,2.6,2.6,1,26.4,11.8,36.1,5,33.7,42.9,98.2,143.3,48.4,5.6,82.7,60.1,63.4,7,1025.1,10.5,54.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NIC","Nicaragua","North America","Central America","Latin American Sphere","lower middle income","democratic rule",9.1,1.1,8.4,8.4,5.3,4.2,3.4,3.4,1,5.9,114.9,19.5,-15.5,70.1,32.2,8.9,5.5,73.8,7.1,47.7,78,89.8,13.2,1997.1,30.2,62.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NLD","Netherlands","Europe","Western Europe","German Sphere","high income","democratic rule",1.4,0.3,1.6,1.6,678.3,3.4,-0.7,-0.7,41.4,5.6,47.4,91.7,7.4,68.8,72.8,14.2,16.4,80.3,25,26,97.6,98.1,15.4,3579.8,9.6,76.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NOR","Norway","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",1.2,0.9,1.6,1.6,336.7,2.4,2.9,2.9,72.1,10.4,59,92.5,13.6,28.8,45.4,74.3,4.7,81,24.9,26.9,97.6,98.1,18.6,4648,6.2,85.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NPL","Nepal","Asia","Southern Asia","Indo-Persian Sphere","low income","democratic rule",8,2.4,3,3,9,3.4,5.4,5.4,0.3,8.4,49.3,25.3,0.9,31.4,13.4,2.2,27.8,67.5,7.1,54.1,57.9,79.2,11.9,426,4,87.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","NZL","New Zealand","Australia-Pacific","Australasia","Anglosaxon Sphere","high income","democratic rule",2.5,0.6,3,3,107.9,1,5.4,5.4,25.8,-4.6,19.4,83.9,-6.7,33.1,28.6,7.5,4.2,80.6,20.6,30.6,97.6,99.3,29.8,5808.1,21.8,78,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","OMN","Oman","Asia","Western Asia","Arabic-Semitic Sphere","upper middle income","autocratic rule",3.4,1.1,3.6,3.6,36.8,6.9,5,5,14.8,16.2,8.7,69.1,6.8,35.6,56.8,83.8,2.5,76.1,4.8,46.7,86.7,74.1,21.3,2139.6,0.4,52.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","PAK","Pakistan","Asia","Southern Asia","Indo-Persian Sphere","low income","autocratic rule",6.6,1.4,3,3,127.5,5.8,5.4,5.4,0.8,14.3,57.5,23.4,-3.2,22.1,15.2,6,161.5,67.2,7,56.9,53.7,65.6,8.6,498.3,12.7,53.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","PAN","Panama","North America","Central America","Latin American Sphere","upper middle income","democratic rule",2.3,1.2,8.4,8.4,17.1,8.5,3.4,3.4,5.2,8.9,54.8,56.7,-5.5,75.6,76.7,0.2,3.3,76,11.4,43.6,93.5,98.5,13.3,4064.3,16.7,63.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-01-2007","PER","Peru","South America","Northern South America","Latin American Sphere","lower middle income","democratic rule",0.6,1.1,2.5,2.5,92.3,7.7,6.1,6.1,3.3,15,33.1,59.5,1.2,26.8,28.5,70.4,27.9,73.7,10,42.9,89.6,96.3,17.6,3454.2,5.8,77.8,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
